gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain,gtex_Blood,gtex_Brain,gtex_Adipose Tissue,gtex_Muscle,gtex_Blood Vessel,gtex_Heart,gtex_Thyroid,gtex_Kidney,gtex_Uterus,gtex_Vagina,gtex_Breast,gtex_Skin,gtex_Salivary Gland,gtex_Adrenal Gland,gtex_Lung,gtex_Spleen,gtex_Pancreas,gtex_Esophagus,gtex_Stomach,gtex_Colon,gtex_Small Intestine,gtex_Prostate,gtex_Testis,gtex_Nerve,gtex_Liver,gtex_Pituitary,gtex_Ovary,gtex_Bladder,gtex_Cervix Uteri,gtex_Fallopian Tube,gtex_v11_tau,omega_max,omega_weighted,omega_positive,proportion_positive,has_positive_selection,bg_omega_max,bg_omega_weighted,hpa_tau_gtex,hpa_tau_hpa,hpa_tau_consensus,hpa_max_tissue_gtex,hpa_max_tissue_hpa,hpa_max_tissue_consensus,hpa_brain_mean_gtex,hpa_non_brain_mean_gtex,hpa_brain_mean_hpa,hpa_non_brain_mean_hpa,hpa_brain_mean_consensus,hpa_non_brain_mean_consensus
ENSG00000138639,ARHGAP24,114960,neutral,1.560367952624375e-07,29.96005361959396,6.594112316358233e-07,True,6.594112e-07,True,0.8364474078370762,0.7231222974069589,False,True,False,False,False,0,False,0.5791930015775567,0.0,4.224201,0.074368,0.844578,0.071442,-4.149833,0.224166,0.628066,0.418224,0.000000,0.350523,0.000000,0.289908,0.821472,0.000000,0.277845,neutral,neutral,0.347306,neutral,3.681555,2.1349,9.36539,1.542335,10.977,3.53598,13.27435,13.6549,6.63021,4.64959,7.0803899999999995,6.08819,4.35651,0.938497,10.043299999999999,11.0676,3.56814,4.484125000000001,7.26273,4.824465,7.12675,2.742445,2.3423100000000003,13.5535,1.1321949999999998,3.824,3.58646,7.3007,4.87599,4.64664,0.5791930015775567,581.9014196600782,2.635013497224251,581.9014196600782,0.003411214907891899,True,3.137720614936852,0.9699228093587077,0.7966947960618846,0.8713519313304718,0.8805436337625177,kidney,kidney,kidney,5.377777777777777,8.914814814814816,3.8,12.42105263157895,5.2,12.58048780487805
ENSG00000138646,HERC5,77380,neutral,0.4926654082018584,0.02955567995741148,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9052279411005547,0.0,1.512475,0.14569,0.539619,0.097273,-1.3667850000000001,0.239244,0.184761,0.500000,0.000000,0.239164,0.000000,0.688179,0.199236,0.000000,0.221854,neutral,neutral,0.277317,neutral,7.532055,2.513535,8.85172,0.990253,12.0759,1.66245,8.490625000000001,3.35283,28.6915,9.08738,8.602879999999999,2.38069,4.64369,5.78933,9.690705,12.6617,3.4228199999999998,3.8777549999999996,5.0018,5.7063299999999995,7.83722,7.79735,91.5126,8.530114999999999,2.632475,8.37678,25.4572,10.6248,16.8869,18.3435,0.9052279411005547,2.309546352746625,1.2390876211196915,2.309546352746625,0.1825728586225546,True,266.0518257744855,1.1040660090995602,0.8616438356164384,0.8562384473197782,0.8706824689210251,testis,testis,testis,2.8333333333333335,5.78888888888889,6.35,7.852631578947368,3.59,7.826829268292682
ENSG00000138650,PCDH10,132850,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8779491223549137,0.0,4.137624,0.464637,0.886458,0.161707,-3.6729869999999996,0.097105,0.074789,0.500000,0.000000,0.156423,0.000000,0.645557,0.713108,0.000000,0.339666,regulation-driven,neutral,0.424583,regulation-driven,0.0087865,11.9131,0.127985,0.021808,12.6852,0.12735,0.7859165,0.576895,0.750558,2.62378,0.125356,0.06778,0.071808,1.61812,0.4801965,0.026962,0.051390500000000006,0.291363,0.154016,0.512911,0.179512,9.04375,2.527895,4.389425,0.00918,1.94849,1.45317,1.62148,1.41485,1.97512,0.8779491223549137,1.0,0.04314924761740608,0.0,0.0,False,369.1273034424094,10.645106345653556,0.8265732546705998,0.9234285714285715,0.8789355742296918,basal ganglia,cerebral cortex,cerebral cortex,11.066666666666668,1.537037037037037,17.75,1.8868421052631577,11.930000000000001,2.360975609756098
ENSG00000138653,NDST4,64680,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.848280246222968,0.0,4.232784,0.089564,0.862115,0.077483,-4.1432199999999995,0.299960,0.231604,0.500000,0.000000,0.274467,0.000000,0.600925,0.819260,0.000000,0.355046,regulation-driven,neutral,0.443808,regulation-driven,0.0,0.023279,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.025331,0.0,0.0,0.058529,0.0,0.0,0.18428,0.0,0.0,0.060345,0.033916,0.0,0.359209,0.29513,0.37281600000000004,0.0,0.095457,0.327997,0.029781,0.068964,0.0,0.848280246222968,1.009483287312033,0.41740808256775747,1.009483287312033,0.003571543567496738,True,1.600475686238547,0.1914495442922456,0.9305555555555556,0.865625,0.8921568627450981,ovary,cerebral cortex,cerebral cortex,0.011111111111111112,0.014814814814814815,0.4,0.09210526315789475,0.09,0.08536585365853659
ENSG00000138668,HNRNPD,125480,gene-driven,0.0,202.3174361217971,0.0,True,0.000000e+00,True,1.52401656050387,0.04810311964664116,False,True,False,False,False,0,False,0.44867089251772246,0.0,4.615677,0.568411,0.983629,0.215451,-4.047266,0.918577,0.976076,0.651970,0.000000,0.744718,0.000000,0.129473,0.797547,0.000000,0.231755,gene-driven,gene-driven,0.289694,gene-driven,86.50049999999999,46.69775,118.785,45.6592,113.607,40.4561,145.27,53.6836,193.051,147.63150000000002,132.10750000000002,139.705,112.983,72.634,142.90449999999998,154.087,48.812650000000005,100.181,90.6245,109.71549999999999,120.579,127.581,81.87635,147.043,41.92755,124.418,200.229,123.666,165.452,173.731,0.44867089251772246,60822.69333798177,1763.714105727081,60822.69333798177,0.02898166770747085,True,5.998496431242152,2.9617119038089688,0.28698847448847453,0.5806644077784324,0.587391821784695,ovary,bone marrow,bone marrow,92.34444444444446,132.35555555555555,112.3,143.9026315789474,97.43,150.4317073170732
ENSG00000138669,PRKG2,100480,neutral,0.001341590301982831,11.84150479133677,0.004355789923017364,True,4.355790e-03,True,1.369760775268738,0.8205007506088933,False,True,False,False,False,0,False,0.8126443660879784,0.0,3.954659,0.172207,0.896945,0.099902,-3.782452,0.201448,0.340973,0.613481,0.000000,0.295495,0.000000,0.551870,0.736630,0.000000,0.322125,neutral,neutral,0.402656,neutral,0.0447805,0.927975,0.56502,0.0245125,0.082771,0.233933,0.20746599999999998,0.32823,0.398997,1.052575,0.9004405,1.68818,0.474943,0.033901,1.3016800000000002,0.103011,0.3252335,2.687425,0.144215,1.578675,4.50295,2.7475,1.645665,1.4652,0.0314645,3.87919,0.109198,0.547584,0.700832,0.235341,0.8126443660879784,2008.776211166977,57.14078700114483,2008.776211166977,0.02796167555372827,True,2.430543873920009,1.6139537627985474,0.8229166666666666,0.8757751937984499,0.8831129350965196,small intestine,small intestine,small intestine,1.1,0.7666666666666667,0.6000000000000001,1.6552631578947365,1.0,1.6317073170731708
ENSG00000138674,SEC31A,36570,gene-driven,0.001030788077404921,12.36856893019285,0.0033731183532974187,True,3.373118e-03,True,1.0,1.0,False,False,False,False,False,0,False,0.5519582478836079,0.0,4.171251,0.3708,0.889702,0.121355,-3.800451,0.551066,0.615199,0.500000,0.000000,0.477433,0.000000,0.255529,0.740852,0.000000,0.249095,neutral,gene-driven,0.311369,gene-driven,21.3981,18.612949999999998,69.8238,31.0792,114.977,27.8353,76.55539999999999,28.8196,103.144,75.5526,64.8642,65.8809,67.5653,55.7106,73.4485,43.9723,42.174549999999996,56.467749999999995,41.7541,56.787949999999995,50.4721,65.003,43.34455,79.5142,28.385399999999997,79.8793,134.044,64.5673,100.554,93.518,0.5519582478836079,3.042279526359515,0.05117199885356218,3.042279526359515,0.01680184211545453,True,5143.841957643841,1520.8903002274171,0.537393750382193,0.3646312684365783,0.4500631292693193,pancreas,pancreas,pancreas,48.82222222222222,95.8,91.35,108.55526315789477,57.58,110.25121951219512
ENSG00000138675,FGF5,21740,gene-driven,5.131717313255901e-06,22.97384603074079,1.954453439214001e-05,True,1.954453e-05,True,7.645792577426914,0.001737666480347344,True,True,True,False,False,0,False,0.9271310122465178,0.0,3.399831,0.256849,0.771633,0.113002,-3.142982,0.726377,0.778448,1.000000,0.000000,0.687766,0.000000,0.732006,0.581222,0.000000,0.328307,gene-driven,gene-driven,0.410384,gene-driven,0.0,0.0387645,0.01065,0.007863499999999999,0.018407,0.013246,0.0,0.092011,0.024144,0.004674,0.008820999999999999,0.043205,0.0,0.0,0.0,0.0,0.0,0.638287,0.027783,0.41004450000000003,0.016135,0.0141145,0.042931,0.4705335,0.0,0.049471,0.021146,0.010407,0.024477,0.0,0.9271310122465178,999670.0383469063,5292.9318649649185,999670.0383469063,0.005293786719601962,True,1.082063743437286,0.908188539903326,0.949404761904762,0.9490384615384617,0.9292717086834734,cerebellum,gallbladder,cerebellum,0.3222222222222222,0.08148148148148149,0.1,0.13421052631578947,0.3,0.1731707317073171
ENSG00000138678,GPAT3,62780,gene-driven,1.452219899888973e-09,39.31405057903612,6.999362191906737e-09,True,6.999362e-09,True,0.7901565018449264,0.273291041787923,False,True,False,False,False,1,False,0.7760844375623731,0.0,4.099973,0.116813,0.849894,0.07308,-3.9831600000000003,0.475070,0.782670,0.395078,0.000000,0.480091,0.000000,0.509851,0.784680,0.000000,0.323633,neutral,gene-driven,0.404541,neutral,12.331199999999999,0.9623975,6.91677,21.78955,2.71683,12.7546,36.0802,15.737,5.31471,9.27089,6.84337,3.12266,4.73379,0.661726,6.627025,6.38715,0.6038965000000001,4.3194300000000005,9.01415,7.88551,9.89984,2.041955,14.8902,4.202955,3.0201149999999997,8.71507,29.257,7.71646,9.586,6.96638,0.7760844375623731,907.3907576090368,20.23520934068394,907.3907576090368,0.02145163521698331,True,90.24651188800382,10.771929060212404,0.8195224719101123,0.8659200968523002,0.8828514456630111,skeletal muscle,kidney,kidney,1.4666666666666666,8.077777777777778,11.2,11.068421052631576,3.4900000000000007,11.185365853658535
ENSG00000138684,IL21,10320,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9931414561191834,0.0,1.253134,0.363476,0.671031,0.166719,-0.889658,0.816043,0.695215,0.500000,0.000000,0.594180,0.000000,0.930237,0.123844,0.000000,0.263520,neutral,neutral,0.329400,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029968,0.0,0.0,0.0,0.0,0.045695,0.0,0.3804115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931414561191834,120.8556573653147,0.8254486530267404,120.8556573653147,0.00683003734390048,True,3.56375849301136,1.8345088845899538,0.9722222222222222,0.9536363636363637,0.9632798573975045,small intestine,lymph node,lymph node,0.0,0.003703703703703704,0.0,0.26842105263157895,0.0,0.25121951219512195
ENSG00000138685,FGF2,32070,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6662780323207212,0.0,3.754356,0.125869,0.892395,0.098456,-3.628487,0.545235,0.435062,0.500000,0.000000,0.421351,0.000000,0.387616,0.703458,0.000000,0.272768,neutral,neutral,0.340961,neutral,0.0892615,8.408975,21.4088,1.091925,22.9514,2.97943,5.88633,1.28087,29.3848,11.90535,18.2951,4.38093,4.77976,1.42722,14.57245,0.848747,0.389964,14.405000000000001,3.30368,21.905450000000002,4.13487,10.415299999999998,3.65231,28.875149999999998,0.6738725000000001,4.5942,18.5234,13.1486,20.1573,19.8986,0.6662780323207212,1.90491875981467,0.0,1.90491875981467,0.0,True,13.23506996981229,1.9044066159576925,0.5582706766917294,0.779934210526316,0.7335741314069484,colon,adipose tissue,adipose tissue,8.033333333333333,5.155555555555556,7.95,4.863157894736841,7.839999999999999,5.643902439024392
ENSG00000138686,BBS7,131230,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5263164058130592,0.0,4.561676,0.348177,0.931615,0.114821,-4.2134990000000005,0.098713,0.075995,0.500000,0.000000,0.157348,0.000000,0.226377,0.838359,0.000000,0.266184,regulation-driven,neutral,0.332730,regulation-driven,1.6147749999999998,7.995555,10.1475,2.391145,15.5199,2.62013,10.20935,3.433,18.004,12.1313,9.97362,9.62675,6.65635,6.73224,8.612525,5.29884,2.026875,9.486245,4.39226,9.191245,7.00767,7.88434,11.8962,18.72775,1.065095,14.6404,18.1696,10.1275,15.5675,14.8379,0.5263164058130592,1.014758584706783,0.07924210679906193,1.014758584706783,0.0,True,2.404428225182734,1.5926392536852616,0.864132739609839,0.5982638888888887,0.8649154318215838,retina,cerebral cortex,retina,12.466666666666667,5.337037037037036,9.3,5.6000000000000005,12.040000000000003,5.86829268292683
ENSG00000138696,BMPR1B,137750,neutral,6.506736982547778e-09,36.31456111535226,2.9911746535298196e-08,True,2.991175e-08,True,1.891345382166618e-10,0.01010454793785742,True,True,False,True,False,1,False,0.8846485905885684,0.0,4.635601,0.130834,0.889528,0.07014,-4.504767,0.194612,0.675312,0.005000,0.000000,0.271708,0.000000,0.656212,0.890631,0.000000,0.386711,neutral,neutral,0.483388,neutral,0.0097645,6.0512250000000005,0.728613,0.486673,4.28299,0.290723,1.0005199999999999,2.01033,1.60425,0.498326,0.5087135,0.715363,1.19452,1.02989,1.26859,0.861779,0.483916,4.6144549999999995,2.57412,1.20876,0.098114,13.381350000000001,3.45714,19.52215,0.246281,2.20068,10.4735,0.243292,1.59993,2.18151,0.8846485905885684,145660.9436756535,1046.250238738014,145660.9436756535,0.007180442995734082,True,32.68477574193119,2.9400326920833315,0.7327044025157236,0.8567887931034482,0.8383198106828939,basal ganglia,cervix,cervix,6.322222222222223,1.6703703703703705,5.8999999999999995,3.1868421052631573,6.000000000000001,3.202439024390244
ENSG00000138698,RAP1GDS1,192530,regulation-driven,0.03085179312083319,5.570826451919856,0.08819357412817487,False,8.819357e-02,False,1.0,1.0,False,False,False,False,False,0,False,0.7187342827445317,0.0,5.243881,0.213707,0.96674,0.119148,-5.030174,0.050060,0.075392,0.500000,0.000000,0.140139,0.000000,0.440893,0.965018,0.000000,0.351478,regulation-driven,regulation-driven,0.439347,regulation-driven,11.7631,33.271249999999995,15.9509,2.84957,21.3517,3.92664,14.755749999999999,8.10285,17.9994,16.4093,15.8603,18.6029,11.8872,9.25663,17.8539,21.9812,8.38419,17.139249999999997,9.87343,16.186149999999998,16.75,13.0579,24.4122,53.5514,6.355605,21.156,13.8908,16.4175,16.0366,15.3208,0.7187342827445317,72.4853333553741,1.7166493290698783,72.4853333553741,0.02368235020627801,True,50.23147282246263,8.18722007327688,0.6638571687511331,0.7119544592030362,0.6695454690848608,spinal cord,cerebral cortex,spinal cord,47.32222222222222,11.700000000000001,32.0,14.29473684210526,44.28000000000001,14.397560975609752
ENSG00000138709,,325570,neutral,0.000176957297083058,15.8929098668159,0.0006116647642050941,True,6.116648e-04,True,2.300357089202512,0.04952412593684463,False,True,False,False,False,0,False,0.7635828546256985,0.0,3.355559,0.191241,0.84478,0.134085,-3.1643179999999997,0.012264,0.106956,0.800464,0.000000,0.196472,0.000000,0.494170,0.588661,0.000000,0.270708,neutral,neutral,0.338385,neutral,1.028025,3.280635,6.33956,4.618265,8.65765,2.73114,7.48663,3.48259,7.54097,7.0233799999999995,6.1663,6.07523,6.18377,3.24571,7.238424999999999,3.74797,8.944525,5.746225,6.31692,6.1105,5.92604,6.768655,26.501849999999997,9.551635,9.40687,9.35171,7.43173,6.32203,7.19121,7.78496,0.7635828546256985,,,,,,,,0.6899543378995434,0.7304772234273319,0.7326357875037217,liver,liver,liver,7.900000000000001,12.455555555555556,7.25,12.697368421052628,7.910000000000001,13.40243902439024
ENSG00000138722,MMRN1,170340,neutral,0.004378810572716441,9.475661939410202,0.013578680666266569,True,1.357868e-02,True,0.85335322244621,0.862821099185035,False,True,False,False,False,0,False,0.8160255827438919,0.0,1.579815,0.182476,0.570714,0.099071,-1.3973389999999999,0.073181,0.150985,0.426677,0.000000,0.156244,0.000000,0.555891,0.204061,0.000000,0.189988,neutral,neutral,0.237485,neutral,0.6232489999999999,0.198159,24.0637,0.507003,8.77491,1.08647,49.27055,0.271784,21.7507,16.22605,20.9797,6.23903,3.60456,1.68398,22.0268,1.05537,0.9094599999999999,10.17755,4.46417,12.15505,19.373,4.97536,7.312094999999999,7.082465,1.0416699999999999,0.765056,4.85906,11.8377,22.9117,25.9153,0.8160255827438919,16.91022002857459,1.3240230889407165,16.91022002857459,0.0782972123782781,True,3.198342326964774,1.371445137538054,0.7585372069317022,0.7456896551724138,0.777188328912467,thyroid gland,placenta,placenta,0.39999999999999997,6.885185185185186,0.8999999999999999,10.044736842105264,0.52,10.321951219512195
ENSG00000138741,TRPC3,154070,neutral,3.966385595088884e-05,18.88384606780892,0.00014254914703737073,True,1.425491e-04,True,1.412481765089317e-08,0.01697388729008487,True,True,False,True,False,0,False,0.9467550647449248,0.0,4.423243,0.269014,0.881509,0.113016,-4.154229,0.112384,0.357861,0.005000,0.000000,0.147693,0.000000,0.777845,0.822678,0.000000,0.400131,neutral,neutral,0.500163,neutral,0.0130325,0.9384905,0.267264,0.0363815,0.215999,0.074354,0.2321345,0.062524,0.614869,0.9090805,0.314222,0.059671,0.087484,0.040394,1.335485,0.212146,0.028623000000000003,0.21282,0.208647,0.173553,0.329841,0.2789245,0.5041665,0.25156900000000004,0.0327825,7.62395,0.214846,2.2719,0.941865,0.909096,0.9467550647449248,178075.935604446,665.2442054932543,178075.935604446,0.003730138681440973,True,8.765802378374454,2.6276750705360588,0.8746031746031746,0.8730000000000004,0.8910364145658262,pituitary gland,smooth muscle,pituitary gland,1.9333333333333331,0.5259259259259258,0.75,0.2947368421052631,1.78,0.5146341463414634
ENSG00000138755,CXCL9,6440,neutral,0.5,-4.148591233388288e-05,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8523316263119972,0.079,0.764893,0.15982,0.437853,0.09418,-0.6050730000000001,0.858866,0.748492,0.500000,0.000000,0.625151,0.000000,0.608162,0.087455,0.988943,0.371693,neutral,neutral,0.217380,neutral,0.22141,0.07108049999999999,2.71925,0.32503550000000003,2.24036,0.552137,4.730345,1.38412,0.478816,1.330465,1.31759,0.214889,1.65988,0.234517,9.664950000000001,6.18315,0.185874,0.5552275,0.630509,0.679719,4.52321,1.58732,3.6694250000000004,1.03491,0.9471655,0.936928,0.218025,1.1853,1.05438,0.517978,0.8523316263119972,5.801581852963541,0.29962917996285265,5.801581852963541,0.0515630463386903,True,29.66433291335003,7.105808663020564,0.7984126984126986,0.9426982758620692,0.9542663962136583,lung,lymph node,lymph node,0.3888888888888889,2.692592592592592,0.35,17.473684210526315,0.39999999999999997,16.399999999999995
ENSG00000138756,BMP2K,118660,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7193943528873811,0.0,3.3919,0.214615,0.788019,0.105872,-3.1772850000000004,0.122437,0.092883,0.500000,0.000000,0.170718,0.000000,0.442099,0.592883,0.000000,0.258745,regulation-driven,neutral,0.323432,regulation-driven,11.11745,3.42035,6.60229,1.706905,5.48734,2.61563,7.142605,2.55306,5.46364,8.548525,6.64725,8.478,5.36163,4.50943,9.82197,11.8254,1.6979199999999999,6.887065,3.2223,5.077445,8.68687,3.617195,21.3867,16.7967,2.418125,3.97315,3.79999,4.37733,6.20027,5.9798,0.7193943528873811,1.049680945058847,0.8211844472133001,1.049680945058847,0.01637112048127544,True,2.855685847907655,0.7560375577859223,0.42310789049919484,0.5608064516129032,0.6016445287792538,spleen,lymph node,lymph node,3.6333333333333337,4.0962962962962965,4.55,6.9263157894736835,3.8800000000000003,6.734146341463412
ENSG00000138758,SEPTIN11,125690,neutral,6.280168607375458e-10,40.99061385350069,3.114412627426274e-09,True,3.114413e-09,True,1.452655314048536e-10,0.04061778025751517,False,True,False,False,False,0,False,0.6424971222136149,0.0,5.195175,0.168835,0.91344,0.098434,-5.02634,0.235625,0.730599,0.005000,0.000000,0.302649,0.000000,0.362284,0.964013,0.000000,0.331574,dual-driven,neutral,0.414468,neutral,3.154315,22.68665,56.2034,4.63323,39.3074,7.81957,21.34915,19.5215,31.2265,26.9317,42.6898,19.9406,11.1964,7.24002,45.354749999999996,15.1472,6.825065,17.22735,13.3324,19.966900000000003,21.345,21.057650000000002,5.29709,38.2147,8.2609,11.5748,20.1588,24.0669,32.2343,24.9328,0.6424971222136149,1281.752247840719,9.617465521928033,1281.752247840719,0.007099226324720482,True,5.009276731422328,2.18263170328677,0.5827020202020202,0.6454659949622167,0.6458981577517656,cerebral cortex,adipose tissue,adipose tissue,30.111111111111104,19.340740740740742,38.85,27.586842105263152,29.589999999999996,27.75609756097561
ENSG00000138767,CNOT6L,148100,neutral,0.0003019739823804102,14.82404502970167,0.0010301910756928398,True,1.030191e-03,True,1.0,1.0,False,False,False,False,False,0,False,0.41395792307977003,0.0,5.615908,0.256222,0.988329,0.114207,-5.359686,0.109972,0.284479,0.500000,0.000000,0.223834,0.000000,0.088661,0.986329,0.000000,0.268747,neutral,neutral,0.335934,neutral,8.829435,4.7271,16.6681,5.32876,13.7527,3.78704,14.072199999999999,5.93553,16.9436,16.04855,16.177500000000002,14.496,12.3196,8.26445,18.00085,19.8451,4.77656,10.1785,8.30232,10.41415,13.9227,13.395499999999998,7.222275,18.0976,4.092425,12.5889,16.4119,13.719,14.525,14.2736,0.41395792307977003,627.5577823220829,1.5256379352158325,627.5577823220829,0.002431071652988961,True,10.95289902168881,3.5239045584487476,0.4405797101449276,0.6728966346153846,0.7124340120663651,retina,thymus,thymus,5.022222222222222,6.903703703703704,4.4,14.092105263157896,5.04,13.651219512195123
ENSG00000138769,CDKL2,71910,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8979351564838443,0.0,2.529879,0.202158,0.794184,0.132468,-2.3277210000000004,0.265782,0.204664,0.500000,0.000000,0.254423,0.000000,0.678126,0.379976,0.000000,0.264526,neutral,neutral,0.330657,neutral,0.033118499999999995,7.0481,0.102783,0.037556,0.899505,0.091743,9.036059999999999,2.63791,1.44333,0.637279,0.3487405,0.199321,0.521944,0.537313,3.70961,0.164041,0.356518,1.6805050000000001,0.645991,1.2160600000000001,0.246865,0.5755790000000001,14.9534,0.4174685,0.042467,5.50604,1.76899,0.656029,1.84982,1.84959,0.8979351564838443,1.0,0.5069160968210455,0.0,0.0,False,28.40508256822329,3.830054155581723,0.7637328339575531,0.8854166666666664,0.8184458968772693,retina,testis,testis,5.477777777777778,0.9777777777777776,5.5,1.0131578947368423,5.549999999999999,1.0853658536585367
ENSG00000138792,ENPEP,126970,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8689211682565773,0.347,3.071186,0.168727,0.673993,0.080977,-2.902459,0.105750,0.081423,0.500000,0.000000,0.161439,0.000000,0.630680,0.526538,0.997789,0.488862,regulation-driven,regulation-driven,0.361631,regulation-driven,0.021367499999999998,0.3988915,10.0522,1.66354,1.49692,2.95971,8.615925,22.743,18.2383,2.327845,7.870324999999999,1.49461,1.44091,2.2183,9.00259,14.229,0.640903,2.1832,1.26073,1.6568450000000001,36.9561,3.0535550000000002,0.500848,2.359915,7.80949,2.43787,2.12212,2.46085,2.60205,6.6189,0.8689211682565773,1.014585592952686,0.5856424549494674,1.014585592952686,0.0,True,610.5720928711423,10.302693604964647,0.9075238760773355,0.9259733939000652,0.9393950961306003,small intestine,small intestine,small intestine,0.41111111111111115,5.744444444444442,1.4000000000000001,11.934210526315788,0.6,11.470731707317071
ENSG00000138798,,384750,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9208954620255547,0.0,1.873957,0.124906,0.570963,0.086297,-1.7490510000000001,0.001809,0.001809,0.500000,0.000000,0.101176,0.000000,0.717531,0.269602,0.000000,0.246783,regulation-driven,neutral,0.308479,regulation-driven,0.217594,0.2248865,0.028908,19.46125,0.04213,1.83562,1.4555500000000001,9.27793,0.781587,0.2187015,1.0917,0.742758,5.05446,0.072847,0.947032,0.247058,17.384349999999998,0.243586,0.01087,0.30279900000000004,0.19422,1.1787450000000002,0.5178645,0.11403949999999999,0.0111695,0.650545,0.039442,0.797003,0.122818,0.838509,0.9208954620255547,,,,,,,,0.8897435897435897,0.9333333333333332,0.9448731873701866,skeletal muscle,kidney,kidney,1.5888888888888888,3.292592592592592,0.3,7.205263157894737,1.46,6.700000000000001
ENSG00000138801,PAPSS1,65380,neutral,0.2713118451906658,1.222678437618015,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.5102799384697793,0.0,4.553166,0.109548,0.88575,0.076924,-4.443618,0.300764,0.250905,0.500000,0.000000,0.280539,0.000000,0.204664,0.880579,0.000000,0.271311,neutral,neutral,0.339138,neutral,37.674350000000004,41.4959,34.0964,3.65782,44.1243,7.10251,29.79365,15.6789,45.1058,49.0918,40.34715,65.8661,65.4383,15.2476,48.92345,26.8266,27.53885,26.245,45.56,26.76095,25.5942,35.3507,24.591,69.15245,3.89689,31.1936,38.5082,35.064,50.3278,40.9931,0.5102799384697793,4.110446933588101,1.4931183959839207,4.110446933588101,0.1585361867643493,True,1210.65991060282,19.41871343109951,0.7473093480934808,0.5205787781350483,0.7046885174734099,spinal cord,salivary gland,spinal cord,45.65555555555555,21.3037037037037,29.85,29.81842105263158,43.29,29.2609756097561
ENSG00000138813,C4orf17,27600,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9999825094708612,0.0,0.836764,0.121077,0.415606,0.096166,-0.715687,0.591074,0.477684,0.500000,0.000000,0.450181,0.000000,0.990149,0.101930,0.000000,0.273020,neutral,neutral,0.341275,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095245,0.0,0.0,0.0,0.0,18.77765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999825094708612,1.0,0.950372117282763,0.0,0.0,False,34.94371368592802,7.901082095009124,0.9722222222222222,0.975,0.9803921568627451,testis,testis,testis,0.0,0.5444444444444444,0.0,0.4921052631578947,0.0,0.4560975609756097
