gene_id,K,LRT,p_value,fdr,fdr_significant,test_omega,null_omega
ENSG00000143543,2.817489558566733,9.050338076834123,0.002626462483790171,0.00754312754860153,True,,
ENSG00000240771,1.320853824337593,9.046773719448538,0.002631587943171199,0.007544794448470104,True,,
ENSG00000115677,1.512320796581538,9.023858795495471,0.002664782417766354,0.007626791057745083,True,,
ENSG00000197885,2.418569426460894,8.931629436101503,0.002802741967168787,0.007993727815243948,True,,
ENSG00000136870,0.3302306216962286,8.92961892690073,0.002805828812333266,0.007993727815243948,True,,
ENSG00000005156,0.7061713094871387,8.928573204029817,0.002807435732703145,0.007993727815243948,True,,
ENSG00000100884,0.4917500172019003,8.890311892100726,0.002866877559667524,0.008149001282616593,True,,
ENSG00000170464,2.69809156654932e-11,8.861722935707803,0.002912125756249551,0.008263467957904709,True,,
ENSG00000117543,2.730590290085427,8.85766363042967,0.002918609033256025,0.00826773207372867,True,,
ENSG00000163463,3.65939766500653,8.840417205363337,0.002946317854545688,0.008332006198544876,True,,
ENSG00000187049,1.662275109960026,8.818909037646335,0.002981248537345049,0.008416449952368675,True,,
ENSG00000263528,1.091443316337976e-10,8.810488446557429,0.002995038459074451,0.008441025198749726,True,,
ENSG00000112706,1.37689457921138,8.574728809238877,0.003408607219215765,0.009590318616776559,True,,
ENSG00000113119,1.881691746302563,8.532608830948448,0.003488393208800011,0.009798194122856207,True,,
ENSG00000084444,1.487117863827025,8.496568200542242,0.00355816963272737,0.009977299983661207,True,,
ENSG00000113946,2.016789004016483,8.47762866903031,0.003595404665652668,0.010064707833024333,True,,
ENSG00000115317,4.724207128312003e-12,8.4259073894209,0.003699119984654331,0.010337608037922878,True,,
ENSG00000149573,3.255432931819951,8.422520632817395,0.003706016577592619,0.010339474821518903,True,,
ENSG00000134690,2.104079944110896,8.404315467927518,0.003743313229808587,0.010426006646782306,True,,
ENSG00000113594,2.09764665359571e-05,8.383310815203004,0.003786819826777754,0.0105295157662497,True,,
ENSG00000036565,1.921561766682467,8.34099589662219,0.003876034515981175,0.010759560696536372,True,,
ENSG00000112033,2.486854049124458e-10,8.31752203815995,0.003926444778612148,0.010881299386471062,True,,
ENSG00000146007,1.903339255314475,8.202139464283391,0.00418410223346688,0.011560245910402807,True,,
ENSG00000160767,3.51047220106281,8.199870043987175,0.004189339032926842,0.011560245910402807,True,,
ENSG00000150760,0,8.19857511104783,0.004192330143411138,0.011560245910402807,True,,
ENSG00000173626,0,8.17995180521666,0.004235588545843716,0.011660160839304426,True,,
ENSG00000175581,3.758015196543579,8.164495211982285,0.004271836152148434,0.01174047684199735,True,,
ENSG00000197958,1.48800221460324,8.103880300198398,0.00441705984634766,0.012119536107334074,True,,
ENSG00000182168,2.394029403881191,8.09775374448509,0.004432015045314097,0.012140503259441257,True,,
ENSG00000112584,0.6258718711184863,8.084794075839454,0.004463820286166875,0.012207482166453069,True,,
ENSG00000180881,4.606692698290164,8.061257051536813,0.004522179774136159,0.012346740830700698,True,,
ENSG00000147536,3.174950785604433,8.049570434313864,0.004551444528989479,0.012406236318756215,True,,
ENSG00000139266,2.823430277933996,8.029804877094648,0.004601379618907386,0.012521787159649607,True,,
ENSG00000066336,2.425512391704601,7.9940664137157,0.004693089258262284,0.012750455267946631,True,,
ENSG00000169429,5.387991449747721,7.987147596255454,0.004711057851146561,0.012773281245786564,True,,
ENSG00000092607,1.453105937472606,7.98491139924954,0.004716880363654918,0.012773281245786564,True,,
ENSG00000198252,10.01982731304761,7.965096259766142,0.004768795497350542,0.012892834732250651,True,,
ENSG00000176018,1.488239577892253,7.939967751653967,0.004835469631571776,0.013051836729120567,True,,
ENSG00000134851,2.428060666508386,7.843784572942241,0.005099573278748548,0.013742356562861349,True,,
ENSG00000152942,0.6579334973197556,7.815636663275654,0.005179609757977488,0.013915584414471546,True,,
ENSG00000166170,10.38679898149719,7.815283799025565,0.005180621185628564,0.013915584414471546,True,,
ENSG00000115866,4.029418039655287,7.79682512418367,0.005233811630177443,0.014010061325318835,True,,
ENSG00000070087,1.567285874944541,7.794369336235832,0.005240930053948212,0.014010061325318835,True,,
ENSG00000140575,0.660181727924578,7.794306161958957,0.005241113303025902,0.014010061325318835,True,,
ENSG00000034677,4.536905177786924,7.757564584120701,0.005348803610272568,0.01427494211101682,True,,
ENSG00000144048,1.630015264843649,7.74614505477075,0.005382731929127194,0.01434243178547535,True,,
ENSG00000168679,1.856163935194836,7.725666819067555,0.005444124930443217,0.014482768244448302,True,,
ENSG00000165410,1.421012286738637,7.616281948296091,0.005784362395433673,0.015363266522271834,True,,
ENSG00000150756,4.643440090850348,7.584172954859241,0.005888297240815854,0.015614334536348752,True,,
ENSG00000112116,1.648863340644857,7.542297526168113,0.006026714520274701,0.015955894902162683,True,,
ENSG00000169814,1.37558691150984,7.517977650772082,0.006108622248775619,0.016146995116190332,True,,
ENSG00000171503,4.446147700403946,7.514834218643955,0.006119291705062202,0.01614948208331201,True,,
ENSG00000164172,7.652632956248258,7.511051117962779,0.00613215754788532,0.01615774845950735,True,,
ENSG00000166881,1.736385462831923,7.458221656139358,0.006314735963455331,0.016612374385861477,True,,
ENSG00000241644,4.075718016351846e-20,7.455380378625705,0.006324711211966538,0.016612374385861477,True,,
ENSG00000173612,3.407914913298007e-10,7.436070443458448,0.006392932650812644,0.016765036651420203,True,,
ENSG00000084628,3.818532062866324,7.378873281328197,0.006599450251024153,0.017279317691955984,True,,
ENSG00000075673,4.626817866347738,7.346584930892277,0.006719026922460403,0.01756470030123507,True,,
ENSG00000145700,1.265367508753974,7.340938488021493,0.006740164164190432,0.01759225237823289,True,,
ENSG00000088726,2.717207198354835,7.329471048829873,0.006783301339522763,0.017677049016652725,True,,
ENSG00000112425,3.789348405748125,7.318603999956395,0.006824440230011386,0.0177563805357663,True,,
ENSG00000167580,1.311842475537228,7.313962136504415,0.006842090307804027,0.017774444305093402,True,,
ENSG00000162601,1.746657750598709e-09,7.27603211227688,0.006988072803757905,0.018125313834747067,True,,
ENSG00000149021,2.334124665569176,7.213868412518423,0.007234240783931978,0.018734539315642874,True,,
ENSG00000197635,3.704689921088746,7.199479404938756,0.007292473274692846,0.018855927781916082,True,,
ENSG00000163633,2.036334383785956,7.158731458381226,0.007459993686616762,0.01925908167929055,True,,
ENSG00000170458,3.277001126778365,7.122999859493575,0.007610126471983336,0.019616164508528475,True,,
ENSG00000110696,1.999835902638623,7.115750011883392,0.007640963016444235,0.019646535698111558,True,,
ENSG00000184574,3.639197188872874,7.114667212215863,0.007645579554807269,0.019646535698111558,True,,
ENSG00000175352,4.121399388976521,7.085867040172161,0.007769421971967616,0.019933911087273944,True,,
ENSG00000185591,3.145875116455765,7.040255408144731,0.007969766542575085,0.02041637725412753,True,,
ENSG00000174015,2.357326650324844,7.022513623338455,0.008049115845655264,0.020587877201521936,True,,
ENSG00000106367,2.976687986754136,6.965175735613229,0.008311126967373905,0.021225339639754898,True,,
ENSG00000082074,1.174731576276299,6.925910334539367,0.008495573676233659,0.02166306037257738,True,,
ENSG00000109180,1.204648802801841,6.91999182136351,0.00852373658716088,0.021695445064672463,True,,
ENSG00000177058,3.378504641642257,6.91775336732826,0.008534413028452481,0.021695445064672463,True,,
ENSG00000141068,1.431779670986518,6.902788624240202,0.008606140724399358,0.021817298173529644,True,,
ENSG00000137310,2.493232664990932,6.902271010920231,0.008608632713049347,0.021817298173529644,True,,
ENSG00000169019,6.368897415731541,6.894673083193084,0.008645297144178832,0.02187009871098452,True,,
ENSG00000026751,1.453520662546659e-11,6.892499323519587,0.008655816176576403,0.02187009871098452,True,,
ENSG00000184163,10.31705975019038,6.883045809005125,0.008701715226933193,0.021952655435728118,True,,
ENSG00000116353,0.130514346098785,6.868978171602066,0.008770478588410624,0.022092556080063178,True,,
ENSG00000007216,1.344891992801303,6.854250882730412,0.008843062501801113,0.022241642049984616,True,,
ENSG00000166349,2.012964730957987,6.844342978256464,0.008892239673832014,0.022331494491015343,True,,
ENSG00000086159,5.374703746370784,6.840774663647608,0.008910019243416167,0.022342344326390994,True,,
ENSG00000183283,1.40893301099778,6.741456905197992,0.00941976664319133,0.023584936090041638,True,,
ENSG00000111711,4.878774208877839,6.724915068467453,0.009507525795167338,0.023768814487918344,True,,
ENSG00000198092,2.087150075279348,6.690514243671714,0.00969272418546463,0.02419537165093426,True,,
ENSG00000064999,2.911580127265214e-12,6.619954713765765,0.01008423978930961,0.02513489196734828,True,,
ENSG00000138696,1.891345382166618e-10,6.616371730277024,0.01010454793785742,0.02514062337008534,True,,
ENSG00000188199,1.391456081792156,6.614208523380512,0.01011682916338374,0.02514062337008534,True,,
ENSG00000134548,1.554498995163771,6.586417737375086,0.01027597439608519,0.025497933479075356,True,,
ENSG00000046889,0.6525266687832219,6.554256978968624,0.01046335227216677,0.02592412652506991,True,,
ENSG00000232070,4.124031774803937e-08,6.496163943476859,0.01081074957944395,0.026723834700979037,True,,
ENSG00000156574,3.087173272518649e-11,6.49491884386407,0.01081832344521561,0.026723834700979037,True,,
ENSG00000116205,4.354707047640466e-12,6.487008767222505,0.01086656726344026,0.026803122819184,True,,
ENSG00000187109,3.996763064700247,6.465970381141233,0.01099595811554588,0.027079324968020003,True,,
ENSG00000173715,3.956688163695734,6.463513487142336,0.01101117129723705,0.027079324968020003,True,,
ENSG00000154146,4.364518192809715,6.436485939477507,0.01117995938221061,0.027434521360314316,True,,
ENSG00000133104,0.673026615519856,6.435104547956144,0.0111886572053812,0.027434521360314316,True,,
ENSG00000138081,1.885677503864119e-09,6.428908830617729,0.01122775354981231,0.02746238108940168,True,,
ENSG00000117069,0.5820982646131162,6.428062258644786,0.01123310648174924,0.02746238108940168,True,,
ENSG00000077150,1.511219028561785e-08,6.384210001837346,0.01151399966420164,0.028107705062609886,True,,
ENSG00000174799,2.156964002511913,6.377418398144073,0.01155814333487026,0.028174035148141895,True,,
ENSG00000180773,1.651050614421935,6.36458390201733,0.01164203923918261,0.028336928353435674,True,,
ENSG00000181135,2.135596383379118,6.323492922358128,0.01191487031625516,0.028958542789141384,True,,
ENSG00000177551,28.65973190921266,6.309250203742522,0.01201096242958033,0.029149411744303137,True,,
ENSG00000228570,1.412646882091873,6.288622848776868,0.01215154322165701,0.029447535398468082,True,,
ENSG00000105819,3.780545456765199,6.284961675220984,0.01217667112877441,0.029465414101699006,True,,
ENSG00000183607,3.219976464824206,6.228356940189769,0.01257203365858417,0.030377839699053454,True,,
ENSG00000185559,1.631659452907247,6.197442410244548,0.01279350501799725,0.030868049898074762,True,,
ENSG00000161850,1.694742145184669,6.156817996816244,0.01309064937071303,0.03151969990899685,True,,
ENSG00000182134,0.7474774805515384,6.155344165017596,0.01310156201036616,0.03151969990899685,True,,
ENSG00000157456,3.768240115449056,6.149119708828948,0.01314775277863067,0.03158505009048757,True,,
ENSG00000059377,1.450455109129288,6.121501263252867,0.01335473361192352,0.03203592167022116,True,,
ENSG00000166886,1.384707354116266,6.058554390609061,0.01383909231428937,0.03314991809772057,True,,
ENSG00000111011,2.324335727163339,6.021141047745914,0.01413550464561553,0.0338111494405213,True,,
ENSG00000197780,2.135868167517952,6.015807126745131,0.01417829231060874,0.033864698180734544,True,,
ENSG00000143179,0.5638046110134699,6.00705014264895,0.01424882835934194,0.0339842745352121,True,,
ENSG00000091140,2.506675597282174e-11,5.987900249951053,0.01440433872387326,0.03430588562644134,True,,
ENSG00000187260,1.617858906825774,5.935867565342051,0.01483576370728001,0.03526470844609349,True,,
ENSG00000162813,0.7017916280807135,5.934246496144624,0.01484941638784298,0.03526470844609349,True,,
ENSG00000134240,1.648160558037127,5.914783691441698,0.01501434629612919,0.03560544978796351,True,,
ENSG00000166343,1.023525264518746e-10,5.900827232097072,0.01513377530460891,0.03583747076412381,True,,
ENSG00000134259,7.337722683092305,5.894329075574205,0.01518971509431133,0.035918699510764686,True,,
ENSG00000075303,0,5.86990248139773,0.01540190505746841,0.036368652056042054,True,,
ENSG00000175224,0.0282709523750654,5.82807293451333,0.01577239177684664,0.03719058288290543,True,,
ENSG00000175946,1.462676963815617,5.816172590584756,0.01587946279256824,0.03738994075980607,True,,
ENSG00000112319,0.7099186551724341,5.789314326757449,0.01612387689629502,0.03791166522358319,True,,
ENSG00000171557,0.3339145374147132,5.779197383042629,0.01621694505397764,0.03807656122998993,True,,
ENSG00000061492,2.220231333503017,5.744822356053191,0.01653732789875972,0.03877396089257223,True,,
ENSG00000138741,1.412481765089317e-08,5.69907178072026,0.01697388729008487,0.03974140042530449,True,,
ENSG00000132704,0.4053392540458923,5.676266958151245,0.01719591709601587,0.040204538562515976,True,,
ENSG00000100628,2.803309961109505e-13,5.657510772733076,0.01738077382128811,0.04057958444913961,True,,
ENSG00000164402,2.273134707850781,5.638077149735182,0.01757447132105128,0.04090833844187227,True,,
ENSG00000169855,0.3530391246749245,5.63751069967293,0.01758015050194783,0.04090833844187227,True,,
ENSG00000149452,1.146991087257254e-10,5.635979242772009,0.01759551424548,0.04090833844187227,True,,
ENSG00000135002,5.001840568741279,5.602737254014755,0.01793243892001672,0.04163335469542344,True,,
ENSG00000156535,3.924875753863714e-10,5.545695212291321,0.01852619622902851,0.04295179572651861,True,,
ENSG00000139990,1.121755850554521e-10,5.51851092405559,0.01881626893228638,0.043563467820914074,True,,
ENSG00000170876,1.248756189808786,5.486842634178174,0.01916011434171816,0.04429775739171608,True,,
ENSG00000164746,3.839207919649387,5.466940261008858,0.01937952545591004,0.04474271523895781,True,,
ENSG00000167531,1.814679400421285,5.45242678771956,0.01954116360670877,0.045053238315467446,True,,
ENSG00000143641,3.456648058620547,5.442833874258213,0.01964876539594229,0.04523848898372289,True,,
ENSG00000135605,1.364632604171746,5.439849652349949,0.0196823635862915,0.045253079713634195,True,,
ENSG00000171202,3.711295346745063,5.411484425367235,0.02000469785855152,0.04593056493111414,True,,
ENSG00000167780,1.433142672123664,5.373513901948172,0.02044475077694796,0.04687608603554366,True,,
ENSG00000146857,9.856712533200575e-14,5.322307082555199,0.02105411834549364,0.04820667097037165,True,,
ENSG00000155363,1.15599069887812e-11,5.289827983491705,0.02145033872303492,0.04904622903614045,True,,
ENSG00000185467,2.480432173099122e-11,5.281165746288025,0.02155730987462801,0.04922301842074621,True,,
ENSG00000006377,3.94845522015794,5.270838657514105,0.02168556268427224,0.04944784897787352,True,,
ENSG00000110906,1.541238064588301,5.231544248865248,0.02218083102420321,0.0505077908095711,False,,
ENSG00000178057,1.992410614226612,5.215872423008477,0.02238161451882514,0.05089517822089005,False,,
ENSG00000164125,1.397348662720098,5.184846425931028,0.0227846858820131,0.051740873548757525,False,,
ENSG00000067082,3.310910236874581,5.178090125122253,0.02287345285093922,0.051871491437922274,False,,
ENSG00000113492,1.386422219894458,5.165292703997693,0.02304257434801149,0.052183729082809105,False,,
ENSG00000168118,0.4578290143048865,5.143323380969377,0.02333593445957283,0.052776091557072066,False,,
ENSG00000115998,2.260511414941069,5.137969147886906,0.02340801557864758,0.05286708280347616,False,,
ENSG00000096395,1.398660432129499,5.122365006436667,0.02361940547204222,0.05327202864618218,False,,
ENSG00000155256,1.594193176028535e-13,5.101859692396829,0.02390020609592924,0.053832214544426785,False,,
ENSG00000116514,6.072974057415639e-11,5.065588752106123,0.02440541405491103,0.05489564679017928,False,,
ENSG00000171843,0.5160384543104803,5.048746646811196,0.0246437583133734,0.0553567507445194,False,,
ENSG00000164591,1.964355421532437,5.025921282191121,0.02497063791239595,0.056015214776455775,False,,
ENSG00000070886,1.235152819539462,5.002236834778159,0.02531458224125227,0.05671013025705637,False,,
ENSG00000162069,2.495025062119825,4.973462046062195,0.02573907813781895,0.057583382356845625,False,,
ENSG00000100462,2.624708614193144,4.962967150611803,0.02589573689467717,0.057855885928888434,False,,
ENSG00000087206,0.5868140111304544,4.942795897753967,0.02619962396403308,0.058456150242331875,False,,
ENSG00000155761,1.562730297818165,4.912373193335952,0.02666498054143474,0.059414587515143176,False,,
ENSG00000163879,0.3865735631160066,4.896855473029063,0.02690564599468126,0.05987047232060441,False,,
ENSG00000133083,1.800641682396372,4.86037767745438,0.02748031983040755,0.06106737740090567,False,,
ENSG00000152380,7.496875202791042,4.825315454265365,0.02804473276830244,0.062238310689013435,False,,
ENSG00000145642,1.852244163433748,4.798787190956318,0.02847977859943429,0.06311940250341912,False,,
ENSG00000149136,1.450458098267782,4.787661313763238,0.02866432088657578,0.06344369689562106,False,,
ENSG00000290292,3.487372430549981,4.752618868304125,0.02925374074267773,0.06466206342589217,False,,
ENSG00000163818,1.423568366993031,4.748383944410307,0.02932582290445052,0.06473519417737748,False,,
ENSG00000185662,1.470423884100248,4.737283663071139,0.02951563884916597,0.06506767661303521,False,,
ENSG00000114779,4.916952949110566,4.729998131730099,0.02964091746765041,0.06525719230278472,False,,
ENSG00000116748,0.2348496266951762,4.719324387006054,0.02982545945161541,0.06557650687375044,False,,
ENSG00000117155,0.7095254888613215,4.686264011827006,0.03040468644062566,0.06676161308391348,False,,
ENSG00000164808,2.513660556122867,4.675173422350781,0.03060161293026054,0.06710525424601387,False,,
ENSG00000087884,0.5301826458621974,4.6544044979928,0.03097397469063801,0.06783218731722836,False,,
ENSG00000196182,1.097764138830599e-10,4.646274445898598,0.03112102066817457,0.06806441937967034,False,,
ENSG00000184923,1.312462188692382,4.630353021522751,0.03141109993892977,0.06860845512976767,False,,
ENSG00000198121,2.352932668356894,4.612071192095755,0.03174766628439107,0.06925246521956527,False,,
ENSG00000117479,0.6790385026702165,4.609174450757564,0.03180133930288154,0.06927850819262908,False,,
ENSG00000198732,2.898730221832005,4.595931967996876,0.03204791461564882,0.06972416548096598,False,,
ENSG00000160716,1.625278336615083e-09,4.575991965648427,0.03242296869898798,0.07044781157109954,False,,
ENSG00000110200,0.3011220534441834,4.552278586237662,0.03287496918762489,0.07133653444634944,False,,
ENSG00000196189,2.012566587280122e-10,4.537961689529766,0.03315104441984174,0.071748710702456,False,,
ENSG00000112964,1.120223870977057,4.537945286167087,0.03315136211372516,0.071748710702456,False,,
ENSG00000144152,0.6775467028764617,4.53509632213536,0.03320658799574383,0.07177465634496713,False,,
ENSG00000187118,1.466848135603027,4.527897551639398,0.03334656150903004,0.07191924330911335,False,,
ENSG00000165929,5.232747672389957e-12,4.527201361604966,0.03336013093254053,0.07191924330911335,False,,
ENSG00000187164,1.92986707397932,4.51599370893382,0.03357937469737804,0.07229800518501626,False,,
ENSG00000140254,1.748141054374375,4.478557465256017,0.03432267908282771,0.07380265191385234,False,,
ENSG00000007402,1.222647604395083,4.386062333374866,0.03623390530243598,0.0778114913351148,False,,
ENSG00000187801,1.57637952912172e-09,4.363868052983889,0.03670886396011419,0.07872960487569709,False,,
ENSG00000110768,1.600426971314695,4.354730492937961,0.03690629833461112,0.07900438523078496,False,,
ENSG00000114770,0.8458852535627284,4.352774231621879,0.03694871141211042,0.07900438523078496,False,,
ENSG00000083937,1.311815538838876,4.35134347766143,0.03697976344838549,0.07900438523078496,False,,
ENSG00000167965,1.243289226728219,4.296016748201509,0.03820174754821182,0.08151015543705863,False,,
ENSG00000108018,1.579168228133604e-11,4.289696497115074,0.03834400975092811,0.08170867289671459,False,,
ENSG00000175449,8.73738359930827e-12,4.28222764534803,0.03851284196543514,0.08196322777259274,False,,
ENSG00000182504,8.185153853686832e-09,4.278268031965126,0.03860266433293558,0.08204919691763517,False,,
ENSG00000089902,2.026416669883757,4.274324650854396,0.0386923367928409,0.08213462797457274,False,,
ENSG00000166313,1.274901346004214,4.271928890506388,0.0387469229980768,0.0821454561645051,False,,
ENSG00000137558,0.004619685776099188,4.253300078245957,0.03917413632769862,0.08294523763262718,False,,
ENSG00000049246,0.6713730678786779,4.245206818217412,0.03936127522440958,0.08323530811785974,False,,
ENSG00000188611,2.622546826865349,4.242311404523207,0.03942845287446461,0.08327128724123568,False,,
ENSG00000139880,8.883963774586345e-05,4.239917547165533,0.03948408454128649,0.08328282126878726,False,,
ENSG00000080293,0.5556649612800496,4.234993039386609,0.03959878595830324,0.08331436486324963,False,,
ENSG00000110921,1.411431787294212,4.234965945317526,0.03959941799825539,0.08331436486324963,False,,
ENSG00000011021,2.384890955002748,4.212207734803087,0.04013406985519874,0.08433234931598722,False,,
ENSG00000138758,1.452655314048536e-10,4.191890424568555,0.04061778025751517,0.08524085363776887,False,,
ENSG00000188191,0,4.177682974208437,0.0409596622056525,0.08584979704720096,False,,
ENSG00000100911,5.799057225301008e-11,4.165847624783055,0.04124676997081855,0.0863425449578295,False,,
ENSG00000165449,0.6222625647364791,4.159381595174636,0.04140451827082126,0.08653406393864584,False,,
ENSG00000180185,2.36698947948228,4.15782784808107,0.04144251857302617,0.08653406393864584,False,,
ENSG00000152359,1.214103872252847,4.152275667474896,0.04157860901897048,0.08670915951192337,False,,
ENSG00000169758,1.767136608007676,4.139933586098778,0.04188281258731963,0.08723396348174477,False,,
ENSG00000179021,7.013721323567256e-11,4.12754867604599,0.04219042365320114,0.08776454043147103,False,,
ENSG00000115507,1.965509853643953,4.124758002044473,0.04226006445067076,0.08779938296384664,False,,
ENSG00000174516,4.908815300575433e-10,4.08574114330986,0.0432464811919695,0.08973644847333671,False,,
ENSG00000169248,3.271902779101409,4.076353448021109,0.04348741388880828,0.09003402502201856,False,,
ENSG00000170044,1.923504528805139e-13,4.075927999321721,0.0434983663058186,0.09003402502201856,False,,
ENSG00000198865,1.332482259558893,4.069795127008547,0.04365656897167303,0.09024894706472882,False,,
ENSG00000185670,3.696628568456174,4.062824440308759,0.04383711910611987,0.0904904404116493,False,,
ENSG00000137261,0.1859069648384255,4.061080495637725,0.04388241236829982,0.0904904404116493,False,,
ENSG00000151689,0.2324434029501137,4.027038142692618,0.04477648613224661,0.09221956200934164,False,,
ENSG00000196372,2.283516926954097,4.018528550957853,0.04500296084362976,0.09257114622109715,False,,
ENSG00000136143,2.213926232910936,4.005540256715904,0.04535096060385557,0.09317152797326764,False,,
ENSG00000168092,1.939306955206047,3.989278280616418,0.04579067400574222,0.09395861415269727,False,,
ENSG00000145241,1.148271136131363,3.966453973975149,0.04641542062063586,0.09512296077809325,False,,
ENSG00000112245,2.444446788499114e-11,3.962281641555819,0.04653059359949907,0.0952414122998378,False,,
ENSG00000163121,3.682065295935812e-12,3.948533539962227,0.0469122326295669,0.09590431793729194,False,,
ENSG00000236980,6.445555519201952,3.939624265428392,0.04716131005542623,0.09629492582042748,False,,
ENSG00000151575,1.304620958715512e-06,3.933111371014093,0.04734427386000595,0.09648536464243995,False,,
ENSG00000119414,0.655698164572211,3.93216838873559,0.04737082661661962,0.09648536464243995,False,,
ENSG00000080298,0.8124990332506119,3.913473819964565,0.0479004890625554,0.09744462235764947,False,,
ENSG00000162775,1.796926652044637,3.910019914299482,0.04799902853172999,0.09752556592738285,False,,
ENSG00000138668,1.52401656050387,3.906379534848384,0.04810311964664116,0.0976175777670224,False,,
ENSG00000004700,5.548883734888062,3.903174585851957,0.04819495746977187,0.097684529181711,False,,
ENSG00000263639,2.66886736338215,3.890052817370815,0.0485728960073587,0.09832125058061851,False,,
ENSG00000174948,4.12077954463239,3.888163905585316,0.04862755826908904,0.09832125058061851,False,,
ENSG00000167962,0.7033272123147635,3.877155964997655,0.048947406175745,0.09884755991695462,False,,
ENSG00000175279,1.283981848148316,3.86844256697168,0.04920215843209619,0.09924129161273351,False,,
ENSG00000138709,2.300357089202512,3.857498088298598,0.04952412593684463,0.09976947700869185,False,,
ENSG00000104738,6.4981574941001e-07,3.84637903017574,0.04985350919636333,0.10031130335268258,False,,
ENSG00000091879,1.897056594483706,3.837616049666394,0.05011472822104801,0.1007148291125178,False,,
ENSG00000143194,2.556132148001694e-11,3.834830018691719,0.05019808077187304,0.1007603556001321,False,,
ENSG00000211456,0.280014053458979,3.828632022952661,0.05038403853455897,0.10098832797274103,False,,
ENSG00000172733,0.507795188081014,3.826993263623081,0.05043332764421826,0.10098832797274103,False,,
ENSG00000023041,1.993649545228938,3.797573838892276,0.0513269037913342,0.1026538075826684,False,,
ENSG00000009765,1.751109006853254,3.774242878331279,0.05204745086866047,0.10389725862295794,False,,
ENSG00000186197,0.5809022549331785,3.773395978196277,0.05207380673150663,0.10389725862295794,False,,
ENSG00000174080,3.501915566049053,3.762276525376365,0.05242116144789177,0.10446473950000042,False,,
ENSG00000112214,1.151157010838524e-11,3.755139849839907,0.05264539159538306,0.10478579142486316,False,,
ENSG00000112941,2.096545753378636,3.752792222512653,0.05271937438937813,0.10480737902559006,False,,
ENSG00000158467,0.4332943758537124,3.726580467744498,0.05355292397113598,0.10633714568431307,False,,
ENSG00000160404,2.141106100282542e-10,3.721260565642297,0.0537237974508219,0.10654898897056672,False,,
ENSG00000117569,0.722923567706072,3.715064783085836,0.05392353217704204,0.10681749810726704,False,,
ENSG00000165970,3.296993895141499,3.694071530400834,0.05460616592663603,0.10802991731083574,False,,
ENSG00000165669,1.302573210852827,3.692252601420478,0.05466574128982049,0.10802991731083574,False,,
ENSG00000135363,1.844950520504021,3.68887023453135,0.05477670715998684,0.1081204921350513,False,,
ENSG00000109511,4.961538055944779e-12,3.646738319488577,0.05617912946410775,0.11075695357531931,False,,
ENSG00000257987,1.506157763256233,3.633220597759646,0.05663711743652766,0.11146639855847938,False,,
ENSG00000250298,1.717382279470589,3.632158266887018,0.05667327733937144,0.11146639855847938,False,,
ENSG00000166961,7.463850882578956e-14,3.616952706763186,0.05719354250733544,0.11235654504399625,False,,
ENSG00000145826,3.89759533428411e-12,3.600809732061862,0.05775143541699324,0.11331841937613332,False,,
ENSG00000111405,1.282314556822895,3.597844137089851,0.05785455173858711,0.11338672477692398,False,,
ENSG00000154133,3.222481676240896e-09,3.557351131486939,0.0592822688995116,0.11604783770423262,False,,
ENSG00000168079,0,3.544691014427372,0.05973629209369813,0.11679887500063474,False,,
ENSG00000142867,1.257117371645486,3.533497826942039,0.06014078806753254,0.11745142140247533,False,,
ENSG00000109255,1.436250097901537,3.519924085248931,0.060635224729921,0.11827787667646164,False,,
ENSG00000095319,1.540641750578877,3.499412317003589,0.06139061053821593,0.1195920603039877,False,,
ENSG00000164010,1.683444680776474,3.497729447699385,0.06145302857789248,0.1195920603039877,False,,
ENSG00000155542,1.297936735630057,3.490665446355706,0.0617157722064815,0.11996274222805536,False,,
ENSG00000205352,1.25678618730184,3.475495545795638,0.06228406430881428,0.12092578567559265,False,,
ENSG00000145757,6.683480507492622,3.448061817793132,0.06332598767874797,0.12280506956392714,False,,
ENSG00000109182,1.621596409886753,3.443687087492435,0.06349384861980323,0.12298691798001558,False,,
ENSG00000155189,6.22495720416598,3.441148626850918,0.06359146826402318,0.123032444426898,False,,
ENSG00000107242,0.3735754740331765,3.426218064181739,0.06416888997228576,0.12400507258905047,False,,
ENSG00000074317,1.744736872760098,3.411444871417189,0.06474573291263985,0.1249743216685839,False,,
ENSG00000204219,1.774145385114545e-10,3.40581185451083,0.06496713785646335,0.1251464812061311,False,,
ENSG00000139910,3.658962997225629,3.405340451376105,0.0649857028913765,0.1251464812061311,False,,
ENSG00000187288,0.5665978927146657,3.402562107410631,0.06509523610892654,0.125212157521226,False,,
ENSG00000144535,0.7411218994988695,3.393751178758976,0.06544390272179879,0.12573712791456712,False,,
ENSG00000197822,1.218334045515629,3.388347981192055,0.06565870408238594,0.12590010425426165,False,,
ENSG00000134198,1.336167185491267,3.387802885739802,0.06568041583384976,0.12590010425426165,False,,
ENSG00000153936,3.856553001550036,3.354153134747321,0.06703568294899276,0.12834975051364242,False,,
ENSG00000163453,0.7937929054329842,3.346742603416715,0.06733814293898543,0.12878031944552515,False,,
ENSG00000151572,1.345993301285732,3.34380196184793,0.06745856882448342,0.12878812956204802,False,,
ENSG00000145708,1.560675997600945,3.34285511759299,0.06749739320420589,0.12878812956204802,False,,
