p_value,lrt,evidence_ratio,n_sites,n_sequences,gene_id,bh_fdr,fdr_significant,p_significant
0.3196385020454292,0.8948348445555894,,2989,10,ENSG00000145506,0.5,False,False
0.0,271.176318501748,,6623,10,ENSG00000145526,0.0,True,True
0.5,-0.0005852211616002023,,8179,10,ENSG00000145536,0.5,False,False
0.0,159.6391769149559,,1050,10,ENSG00000145545,0.0,True,True
0.1792773458277809,2.051348147131648,,722,10,ENSG00000145569,0.4415263309545735,False,False
0.0,563.6587518790984,,6190,10,ENSG00000145604,0.0,True,True
0.0,90.37342564656137,,2162,10,ENSG00000145632,0.0,True,True
1.221245327087672e-15,67.30704020301528,,321,9,ENSG00000145642,9.039396215675715e-15,True,True
0.0,141.0172059183096,,326,10,ENSG00000145649,0.0,True,True
0.0,154.7028439657624,,453,10,ENSG00000145685,0.0,True,True
0.119796471955214,2.857627724930353,,3514,10,ENSG00000145692,0.31312015318194136,False,False
0.0,340.6196091083111,,7509,10,ENSG00000145700,0.0,True,True
3.549716076634013e-11,46.73684374563527,,926,10,ENSG00000145708,1.9574598409287783e-10,True,True
0.5,0.0,,1767,10,ENSG00000145723,0.5,False,False
0.2603257338107561,1.305348858273646,,1814,10,ENSG00000145736,0.5,False,False
0.0,120.9261865660901,,992,10,ENSG00000145757,0.0,True,True
0.2572945897630434,1.328772812534226,,1457,10,ENSG00000145780,0.5,False,False
0.5,0.0,,1040,10,ENSG00000145781,0.5,False,False
0.01156854979647326,7.532635813658999,,4545,10,ENSG00000145794,0.034622121954066186,True,True
0.5,0.0,,329,10,ENSG00000145824,0.5,False,False
7.479957209177712e-10,40.64095331439148,,478,10,ENSG00000145826,3.6764137508349744e-09,True,True
0.4881204688592716,0.04809172123350436,,3179,10,ENSG00000145832,0.5,False,False
0.5,0.0,,185,10,ENSG00000145839,0.5,False,False
0.5,0.0,,1265,10,ENSG00000145850,0.5,False,False
0.5,0.0,,4934,10,ENSG00000145860,0.5,False,False
0.0162796561676114,6.849383716096781,,875,10,ENSG00000145861,0.04797097735645681,True,True
0.09461636749505609,3.329555238378816,,1929,10,ENSG00000145863,0.2522089024225128,False,False
0.224535901127099,1.601144976055366,,7696,10,ENSG00000145868,0.5,False,False
0.0001491892697909059,16.23429522112883,,144,10,ENSG00000145879,0.0005182035111312611,True,True
0.4620390942026705,0.1579171828598191,,2049,10,ENSG00000145882,0.5,False,False
0.00119121048895704,12.07927618151007,,1360,10,ENSG00000145888,0.0038827529305847427,True,True
6.629696791549122e-13,54.69773715332849,,9194,10,ENSG00000145901,4.132344842251295e-12,True,True
3.910678447738292e-10,41.93798579418581,,2018,10,ENSG00000145908,1.990963623239536e-09,True,True
0.499613208297342,0.001547765550640179,,703,10,ENSG00000145911,0.5,False,False
0.5,0.0,,560,10,ENSG00000145936,0.5,False,False
6.598610546859618e-13,54.70727739611175,,3340,10,ENSG00000145949,4.1181290916034805e-12,True,True
0.5,0.0,,1108,10,ENSG00000145990,0.5,False,False
0.5,-0.0008512828717357479,,1836,10,ENSG00000145996,0.5,False,False
2.626535100525018e-10,42.73407634153864,,578,10,ENSG00000146007,1.349626610538372e-09,True,True
0.0002314949079469386,15.35561100016275,,2032,10,ENSG00000146013,0.0007930135482975707,True,True
0.5,-0.005735457449191017,,1365,10,ENSG00000146039,0.5,False,False
0.5,0.0,,127,10,ENSG00000146047,0.5,False,False
0.142834862848802,2.505837881173647,,1962,10,ENSG00000146054,0.3655372192374429,False,False
0.5,0.0,,169,10,ENSG00000146066,0.5,False,False
0.1927845689970506,1.9060695113767,,1598,10,ENSG00000146070,0.4699054853466004,False,False
0.1861436808141772,1.976178490665916,,3483,10,ENSG00000146072,0.4556489509693491,False,False
0.5,0.0,,2527,10,ENSG00000146085,0.5,False,False
2.796365916601928e-10,42.60876618022667,,2428,10,ENSG00000146090,1.4324535601625117e-09,True,True
0.0,105.3514704923,,2959,10,ENSG00000146094,0.0,True,True
0.5,0.0,,418,10,ENSG00000146109,0.5,False,False
0.5,-0.002388520817476092,,2514,10,ENSG00000146112,0.5,False,False
0.5,0.0,,8087,10,ENSG00000146122,0.5,False,False
0.3144590035086616,0.9275087705027545,,2043,10,ENSG00000146151,0.5,False,False
0.5,0.0,,1602,10,ENSG00000146192,0.5,False,False
0.5,0.0,,4164,10,ENSG00000146197,0.5,False,False
0.3638584058493182,0.635686602727219,,3609,10,ENSG00000146205,0.5,False,False
0.2348421522491723,1.511389004925149,,6384,10,ENSG00000146216,0.5,False,False
0.5,-0.007949636717967223,,1296,10,ENSG00000146221,0.5,False,False
0.4670487932007777,0.1363487279577384,,1202,10,ENSG00000146232,0.5,False,False
0.5,0.0,,2278,10,ENSG00000146233,0.5,False,False
0.0009188555400670984,12.59846891996858,,5277,10,ENSG00000146263,0.003024743518394273,True,True
0.2571698829035531,1.32974241777265,,1155,10,ENSG00000146267,0.5,False,False
0.0,84.08324780518888,,9921,10,ENSG00000146282,0.0,True,True
0.3288219903959458,0.8381831133665401,,679,10,ENSG00000146352,0.5,False,False
4.829259214744752e-11,46.1211914069354,,2518,10,ENSG00000146373,2.6367437249330844e-10,True,True
0.5,0.0,,1007,10,ENSG00000146374,0.5,False,False
0.4708846090709229,0.1199900515493937,,3371,10,ENSG00000146376,0.5,False,False
0.5,0.0,,521,10,ENSG00000146386,0.5,False,False
0.143376973340098,2.498261518900108,,2772,10,ENSG00000146411,0.36609705615690324,False,False
0.5,0.0,,1494,10,ENSG00000146433,0.5,False,False
5.411099486829496e-05,18.26265195987435,,1995,10,ENSG00000146453,0.00019293769783146892,True,True
0.5,-0.006011806875903858,,1759,10,ENSG00000146457,0.5,False,False
0.5,0.0,,1659,10,ENSG00000146476,0.5,False,False
0.5,0.0,,1568,10,ENSG00000146477,0.5,False,False
0.2908669867962327,1.08348405151628,,2098,10,ENSG00000146535,0.5,False,False
1.141170723850671e-05,21.37544719652942,,1109,10,ENSG00000146574,4.251822607066095e-05,True,True
0.24257738878211,1.446574619803869,,3558,10,ENSG00000146587,0.5,False,False
0.0006087070441027631,13.42205253930297,,1344,10,ENSG00000146674,0.00202793626079514,True,True
0.5,0.0,,805,10,ENSG00000146700,0.5,False,False
0.5,0.0,,1195,10,ENSG00000146701,0.5,False,False
0.5,0.0,,2205,10,ENSG00000146731,0.5,False,False
0.0,135.8490321453719,,1741,10,ENSG00000146755,0.0,True,True
0.5,0.0,,4383,10,ENSG00000146828,0.5,False,False
0.0,97.58306388693018,,3419,10,ENSG00000146830,0.0,True,True
0.5,0.0,,2861,10,ENSG00000146834,0.5,False,False
0.0003996771484094941,14.26341257045715,,3137,10,ENSG00000146842,0.0013505394946934943,True,True
6.295605675665783e-08,31.77536336969206,,1193,10,ENSG00000146857,2.725356190666806e-07,True,True
0.2273466368895666,1.576264421709311,,514,10,ENSG00000146858,0.5,False,False
0.5,0.0,,2549,10,ENSG00000146904,0.5,False,False
0.5,0.0,,1312,10,ENSG00000146910,0.5,False,False
0.4038564604985074,0.4270971587538952,,3535,10,ENSG00000146926,0.5,False,False
0.0,135.6817577789698,,597,10,ENSG00000146955,0.0,True,True
0.0,167.8855512032605,,2946,10,ENSG00000146963,0.0,True,True
0.5,0.0,,5176,10,ENSG00000147324,0.5,False,False
0.0,113.6364311740581,,2371,10,ENSG00000147416,0.0,True,True
0.5,-0.007277379039805965,,853,10,ENSG00000147419,0.5,False,False
0.5,-7.275957614183426e-12,,1627,10,ENSG00000147434,0.5,False,False
0.004475989314806583,9.431761390493193,,1449,10,ENSG00000147439,0.01385412000737271,True,True
0.5,0.0,,1173,10,ENSG00000147443,0.5,False,False
0.4105282713596052,0.3943266026853962,,972,10,ENSG00000147454,0.5,False,False
5.823119764158946e-14,59.5618361142042,,3288,10,ENSG00000147475,3.841405531422626e-13,True,True
0.5,-0.001481170857005054,,1476,10,ENSG00000147509,0.5,False,False
2.147118038919871e-10,43.13715466933354,,2863,10,ENSG00000147533,1.1124755339153583e-09,True,True
2.653687941056582e-07,28.89799624418083,,888,10,ENSG00000147536,1.1017899681815893e-06,True,True
0.5,0.0,,198,10,ENSG00000147571,0.5,False,False
0.5,0.0,,3929,10,ENSG00000147573,0.5,False,False
0.5,0.0,,2412,10,ENSG00000147576,0.5,False,False
0.3681063116886046,0.6124726229945736,,382,10,ENSG00000147588,0.5,False,False
0.5,-5.118135231896304e-05,,1357,10,ENSG00000147592,0.5,False,False
0.295776837997346,1.050005708183562,,423,10,ENSG00000147613,0.5,False,False
0.496479692423316,0.01413103447339381,,1687,10,ENSG00000147647,0.5,False,False
4.557888816369982e-08,32.4213480509643,,1097,10,ENSG00000147655,1.992173899176124e-07,True,True
0.3167187027137017,0.9131881832126965,,843,10,ENSG00000147676,0.5,False,False
0.5,-0.00182669905552757,,1312,10,ENSG00000147684,0.5,False,False
0.0,81.45776378786104,,2095,10,ENSG00000147689,0.0,True,True
0.0,133.4303435048059,,5148,10,ENSG00000147789,0.0,True,True
0.5,0.0,,5429,10,ENSG00000147799,0.5,False,False
0.5,-0.006065877281798748,,1038,10,ENSG00000147853,0.5,False,False
0.4976494230578098,0.009424478127584734,,367,10,ENSG00000147869,0.5,False,False
0.5,-0.009294346607930493,,2959,10,ENSG00000147894,0.5,False,False
0.2039458103051836,1.793507551097719,,2233,10,ENSG00000147905,0.4900610920086876,False,False
0.5,-7.275957614183426e-12,,3653,10,ENSG00000147912,0.5,False,False
7.69878104045496e-08,31.37294310726429,,1567,10,ENSG00000147955,3.3126069978566584e-07,True,True
0.2469247139257171,1.411049220245332,,11355,10,ENSG00000148019,0.5,False,False
0.5,0.0,,1695,10,ENSG00000148082,0.5,False,False
0.5,0.0,,1611,10,ENSG00000148090,0.5,False,False
0.5,0.0,,1681,10,ENSG00000148110,0.5,False,False
0.0001046109547540031,16.9442302026946,,1273,10,ENSG00000148123,0.00036669125366202356,True,True
3.387710922897469e-08,33.01475822966586,,458,10,ENSG00000148153,1.4951618571865138e-07,True,True
0.5,0.0,,887,10,ENSG00000148154,0.5,False,False
0.5,-0.002385882015005336,,917,10,ENSG00000148175,0.5,False,False
1.253103176779291e-11,48.81933503421897,,1883,10,ENSG00000148187,7.16429333482781e-11,True,True
0.5,-0.009590725851012394,,7062,10,ENSG00000148204,0.5,False,False
0.0,108.8007285192107,,1724,10,ENSG00000148218,0.0,True,True
0.5,-0.009431694790691836,,924,10,ENSG00000148225,0.5,False,False
0.5,-0.009203786704347294,,447,10,ENSG00000148229,0.5,False,False
0.5,0.0,,1861,10,ENSG00000148248,0.5,False,False
3.737403492243274e-07,28.21311470715409,,866,10,ENSG00000148290,1.5440070573436915e-06,True,True
0.5,-0.001612763393495698,,1366,10,ENSG00000148291,0.5,False,False
0.5,0.0,,2377,10,ENSG00000148296,0.5,False,False
0.01072693038473971,7.683701321206172,,3058,10,ENSG00000148308,0.03221965684401891,True,True
0.5,-0.0009347096420242451,,1595,10,ENSG00000148331,0.5,False,False
1.528355220159483e-11,48.4221902232166,,2703,10,ENSG00000148341,8.65835861625657e-11,True,True
0.4921264814068535,0.03174467787448521,,360,10,ENSG00000148344,0.5,False,False
1.110223024625157e-16,71.82816792231097,,846,10,ENSG00000148346,8.751583715507972e-16,True,True
0.5,0.0,,2175,10,ENSG00000148384,0.5,False,False
0.3173910444167187,0.9089470122926286,,2127,10,ENSG00000148411,0.5,False,False
0.4645915371036281,0.1468989873883402,,963,10,ENSG00000148426,0.5,False,False
0.5,-0.004901859938399866,,7617,10,ENSG00000148429,0.5,False,False
1.809835650512515e-06,25.05825467426621,,6712,10,ENSG00000148482,7.16729500449781e-06,True,True
4.409927030490923e-06,23.27701046901166,,800,10,ENSG00000148484,1.68860485370761e-05,True,True
0.0,86.07908674149076,,5400,10,ENSG00000148541,0.0,True,True
0.5,0.0,,4664,10,ENSG00000148584,0.5,False,False
0.5,0.0,,1859,10,ENSG00000148602,0.5,False,False
0.5,0.0,,743,10,ENSG00000148655,0.5,False,False
0.2588153151970277,1.316986719531997,,1006,10,ENSG00000148677,0.5,False,False
0.5,0.0,,1618,10,ENSG00000148680,0.5,False,False
2.433258539219496e-05,19.86109392551225,,1124,10,ENSG00000148690,8.886217308427146e-05,True,True
0.3670006089065193,0.6184891824086662,,6400,10,ENSG00000148700,0.5,False,False
0.5,0.0,,3199,10,ENSG00000148702,0.5,False,False
0.5,0.0,,756,10,ENSG00000148704,0.5,False,False
0.5,0.0,,159,10,ENSG00000148730,0.5,False,False
0.3677854654179585,0.6142166092758998,,1357,10,ENSG00000148734,0.5,False,False
0.3688876253359286,0.6082320782588795,,2570,10,ENSG00000148795,0.5,False,False
0.5,0.0,,997,10,ENSG00000148798,0.5,False,False
0.07119833746216908,3.898277260428586,,552,10,ENSG00000148803,0.19436911665029036,False,False
3.594383679583757e-09,37.50149223468179,,3042,10,ENSG00000148832,1.6850579097313486e-08,True,True
0.4987075896152873,0.005176334372663405,,2562,10,ENSG00000148835,0.5,False,False
0.5,-0.0004836769512621686,,4559,10,ENSG00000148842,0.5,False,False
0.5,0.0,,4609,10,ENSG00000148848,0.5,False,False
0.1782292306277242,2.063075128080527,,1062,10,ENSG00000148908,0.44017487246390274,False,False
0.5,0.0,,1303,10,ENSG00000148926,0.5,False,False
0.2449426499638126,1.427167994010233,,742,10,ENSG00000148943,0.5,False,False
0.5,0.0,,421,10,ENSG00000148965,0.5,False,False
0.01777287472385453,6.673869390797336,,4539,10,ENSG00000148985,0.052216349011489915,False,True
3.185200726785187e-06,23.92769613577593,,147,10,ENSG00000149021,1.2358181290974667e-05,True,True
0.5,0.0,,1906,10,ENSG00000149050,0.5,False,False
0.5,-0.009703727107989835,,1000,10,ENSG00000149089,0.5,False,False
0.0,421.9433573048445,,10201,10,ENSG00000149091,0.0,True,True
0.0,100.9226264394965,,3776,10,ENSG00000149136,0.0,True,True
0.5,0.0,,1044,10,ENSG00000149196,0.5,False,False
0.5,0.0,,980,10,ENSG00000149218,0.5,False,False
0.5,0.0,,1541,10,ENSG00000149243,0.5,False,False
5.265765601336625e-11,45.94812561490107,,4332,10,ENSG00000149260,2.871920844413199e-10,True,True
0.5,0.0,,6122,10,ENSG00000149289,0.5,False,False
0.3619359210538888,0.6462818318173049,,277,10,ENSG00000149300,0.5,False,False
0.4998731445636249,0.0005074861255707219,,1673,10,ENSG00000149313,0.5,False,False
0.5,-0.001935509910254041,,1833,10,ENSG00000149380,0.5,False,False
0.5,0.0,,9331,10,ENSG00000149403,0.5,False,False
0.5,0.0,,2694,10,ENSG00000149418,0.5,False,False
0.003012762082560794,10.2235016101622,,2818,10,ENSG00000149452,0.009508552410315603,True,True
2.042810365310288e-14,61.65483738855255,,3316,10,ENSG00000149476,1.3938187595409291e-13,True,True
0.5,0.0,,1882,10,ENSG00000149483,0.5,False,False
0.5,-0.001340639195404947,,3742,10,ENSG00000149485,0.5,False,False
0.5,0.0,,4042,10,ENSG00000149503,0.5,False,False
0.2267830321707719,1.581228686733084,,731,10,ENSG00000149516,0.5,False,False
6.601180559173692e-05,17.86505955764733,,2694,10,ENSG00000149548,0.00023319795526512743,True,True
0.0,135.4060766766925,,6431,10,ENSG00000149571,0.0,True,True
5.194368130123639e-06,22.9495767813878,,599,10,ENSG00000149573,1.9768008476843902e-05,True,True
1.661016502119139e-08,34.44020759704472,,604,10,ENSG00000149575,7.476829033068414e-08,True,True
0.5,0.0,,409,10,ENSG00000149735,0.5,False,False
0.3379454195369545,0.7834473932271067,,1586,10,ENSG00000149761,0.5,False,False
0.2731356257146261,1.209279258135211,,1016,10,ENSG00000150045,0.5,False,False
0.363073697929525,0.6400045202904039,,175,10,ENSG00000150201,0.5,False,False
0.5,0.0,,498,10,ENSG00000150316,0.5,False,False
0.5,0.0,,10284,10,ENSG00000150347,0.5,False,False
0.5,-0.002503320887626614,,2230,10,ENSG00000150361,0.5,False,False
0.2857891331083305,1.118707712648757,,2080,10,ENSG00000150455,0.5,False,False
0.3426797586362763,0.7556234712883452,,682,10,ENSG00000150456,0.5,False,False
0.1444632638673328,2.4831657047107,,3597,10,ENSG00000150510,0.3683035748211755,False,False
0.493276219822076,0.027077595328592,,1327,10,ENSG00000150540,0.5,False,False
0.09436708881438982,3.334831442551149,,556,10,ENSG00000150551,0.2516793028218633,False,False
0.0,159.0176081154787,,1907,10,ENSG00000150556,0.0,True,True
0.4283115481984808,0.3095145025654347,,3350,10,ENSG00000150593,0.5,False,False
5.551115123125783e-17,74.72337885647721,,2715,10,ENSG00000150625,4.453426874585104e-16,True,True
0.235834534510599,1.502955328393,,663,10,ENSG00000150628,0.5,False,False
0.2985689447897993,1.03121444280805,,914,10,ENSG00000150630,0.5,False,False
0.5,0.0,,498,10,ENSG00000150681,0.5,False,False
0.3560706663310568,0.6789577726358402,,527,10,ENSG00000150722,0.5,False,False
0.5,0.0,,814,10,ENSG00000150750,0.5,False,False
0.0,166.7288046741778,,1187,10,ENSG00000150756,0.0,True,True
0.006510094177005876,8.682508351688739,,10881,10,ENSG00000150760,0.019951453133966252,True,True
1.051779774385864e-10,44.56443973527348,,3840,10,ENSG00000150764,5.607237511034607e-10,True,True
4.899469718822047e-12,50.69749411038356,,7412,10,ENSG00000150768,2.8840192167361965e-11,True,True
1.403226934648671e-08,34.77751805196385,,2337,10,ENSG00000150773,6.33362139105489e-08,True,True
1.562489027051583e-11,48.37801509985457,,324,10,ENSG00000150779,8.841661456831143e-11,True,True
0.5,-5.456968210637569e-12,,705,10,ENSG00000150782,0.5,False,False
0.5,0.0,,650,10,ENSG00000150787,0.5,False,False
7.215276709438001e-10,40.71300634712952,,401,10,ENSG00000150873,3.556866833770527e-09,True,True
0.0,143.3740996746346,,7645,10,ENSG00000150938,0.0,True,True
0.1816500831011524,2.025051764368982,,1685,10,ENSG00000151012,0.4461864263432751,False,False
0.001715968865780682,11.34926048211491,,2236,10,ENSG00000151014,0.005506599444124588,True,True
8.391254746609178e-08,31.2006870034129,,463,10,ENSG00000151033,3.595013015472356e-07,True,True
0.0,109.9439470478974,,8205,10,ENSG00000151062,0.0,True,True
0.5,-0.006414832212612964,,4030,10,ENSG00000151065,0.5,False,False
0.5,0.0,,530,10,ENSG00000151079,0.5,False,False
4.996003610813204e-16,68.9801706315775,,6747,10,ENSG00000151090,3.782362551017485e-15,True,True
2.938627119419834e-11,47.11469186330942,,2681,10,ENSG00000151116,1.640486115824271e-10,True,True
0.03508415225980688,5.313717145059854,,511,10,ENSG00000151117,0.09994763650646014,False,True
0.5,-7.186787479440682e-05,,852,10,ENSG00000151135,0.5,False,False
0.3589865829137101,0.6626461682226363,,655,10,ENSG00000151151,0.5,False,False
0.5,0.0,,1939,10,ENSG00000151164,0.5,False,False
0.3598804288950058,0.6576725281629479,,2634,10,ENSG00000151176,0.5,False,False
3.358824810617556e-06,23.82154444681873,,2426,10,ENSG00000151224,1.2981192391617503e-05,True,True
0.5,-0.0009998766545322724,,2934,10,ENSG00000151229,0.5,False,False
0.5,0.0,,2281,10,ENSG00000151233,0.5,False,False
2.213027538999768e-10,43.07668439883128,,1956,10,ENSG00000151239,1.144241058106533e-09,True,True
0.3680884497666345,0.6125696729759511,,1006,10,ENSG00000151287,0.5,False,False
0.5,-0.007393051007966278,,1593,10,ENSG00000151304,0.5,False,False
0.02353472047085792,6.112262601718612,,832,10,ENSG00000151353,0.06821777367252174,False,True
3.453924804830422e-06,23.76570433686811,,480,10,ENSG00000151364,1.3328023257739737e-05,True,True
0.3677131341165764,0.6146099821614825,,150,10,ENSG00000151365,0.5,False,False
0.0,75.77905135092806,,607,10,ENSG00000151366,0.0,True,True
4.301699607633935e-09,37.14221691139392,,4673,10,ENSG00000151376,1.9996872755487098e-08,True,True
0.5,0.0,,193,10,ENSG00000151379,0.5,False,False
3.001900300780846e-06,24.04623571147386,,1228,10,ENSG00000151413,1.1683452344353621e-05,True,True
0.5,-0.0008364774403162301,,4743,10,ENSG00000151422,0.5,False,False
0.0,227.1121557729784,,3600,10,ENSG00000151458,0.0,True,True
0.0,207.7380340333475,,9710,10,ENSG00000151461,0.0,True,True
0.4298249887984358,0.3024599507371022,,575,10,ENSG00000151468,0.5,False,False
0.1208453951666109,2.840192191091774,,1482,10,ENSG00000151498,0.31519926353367733,False,False
1.305777772309114e-05,21.1059588542339,,1463,10,ENSG00000151500,4.839745632984749e-05,True,True
0.5,-0.004192998989310581,,1160,10,ENSG00000151532,0.5,False,False
0.0,85.76593629925628,,7287,10,ENSG00000151572,0.0,True,True
5.873118231503049e-05,18.09878515352102,,2027,10,ENSG00000151575,0.00020836583511766164,True,True
0.5,0.0,,1982,10,ENSG00000151576,0.5,False,False
0.5,0.0,,1996,10,ENSG00000151577,0.5,False,False
0.001520942928203872,11.59055521689879,,3234,10,ENSG00000151611,0.00490926030167817,True,True
0.5,0.0,,506,10,ENSG00000151615,0.5,False,False
0.5,-4.284593160264194e-07,,2471,10,ENSG00000151617,0.5,False,False
0.4964822381674537,0.01412077932036482,,2641,10,ENSG00000151640,0.5,False,False
0.5,0.0,,2904,10,ENSG00000151657,0.5,False,False
0.007004955447872163,8.535980557504445,,968,10,ENSG00000151665,0.021388979986320528,True,True
0.5,0.0,,6342,10,ENSG00000151687,0.5,False,False
0.002111271753574673,10.93463521148078,,2644,10,ENSG00000151689,0.006727396349955429,True,True
0.0001497752606746117,16.2264549380925,,5777,10,ENSG00000151694,0.0005198758873660283,True,True
0.425308774939538,0.3235853280275478,,3289,10,ENSG00000151702,0.5,False,False
0.002294365884800809,10.76830319211876,,2401,10,ENSG00000151704,0.007292125182747108,True,True
0.5,0.0,,855,10,ENSG00000151715,0.5,False,False
0.5,0.0,,6681,10,ENSG00000151718,0.5,False,False
1.333433363726044e-12,53.30026296666256,,1119,10,ENSG00000151725,8.128060724477136e-12,True,True
0.08539481539846822,3.534645417676074,,10887,10,ENSG00000151726,0.22922493890554826,False,False
0.5,-0.003697768937854562,,1763,10,ENSG00000151729,0.5,False,False
0.0,257.9889089839708,,5148,10,ENSG00000151746,0.0,True,True
0.0,91.31379813231615,,714,10,ENSG00000151773,0.0,True,True
2.372768698510885e-05,19.91144156788141,,303,10,ENSG00000151778,8.678052578230252e-05,True,True
0.1237607322201625,2.792515951128735,,4390,10,ENSG00000151806,0.3221276201272047,False,False
2.355804440412612e-10,42.95164276372088,,4625,10,ENSG00000151834,1.2155364405199514e-09,True,True
0.4054709336480541,0.4191178153996589,,2091,10,ENSG00000151838,0.5,False,False
3.125851244512035e-09,37.78082404018642,,2352,10,ENSG00000151876,1.4723469782389075e-08,True,True
2.55351295663786e-15,65.82821511591283,,1007,10,ENSG00000151881,1.8514830096671597e-14,True,True
1.821987005712344e-12,52.67588577269271,,352,10,ENSG00000151882,1.103844502608185e-11,True,True
0.4964840230043038,0.01411358940094942,,1335,10,ENSG00000151893,0.5,False,False
0.5,-0.003791202812863048,,1639,10,ENSG00000151917,0.5,False,False
0.5,0.0,,4585,10,ENSG00000151948,0.5,False,False
0.0,291.1039066562735,,3653,10,ENSG00000151962,0.0,True,True
0.0961627160201961,3.297132766027062,,4780,10,ENSG00000151967,0.25582788578625715,False,False
7.943299358881273e-06,22.10006930425334,,1040,10,ENSG00000152034,2.9999977988667767e-05,True,True
0.5,0.0,,264,10,ENSG00000152049,0.5,False,False
0.5,0.0,,1075,10,ENSG00000152093,0.5,False,False
0.5,0.0,,410,10,ENSG00000152102,0.5,False,False
0.5,0.0,,6826,10,ENSG00000152104,0.5,False,False
0.3650964904502749,0.628892844717484,,3243,10,ENSG00000152127,0.5,False,False
0.5,0.0,,924,10,ENSG00000152133,0.5,False,False
0.0,77.66884436845703,,761,10,ENSG00000152137,0.0,True,True
0.5,0.0,,549,10,ENSG00000152147,0.5,False,False
0.5,-5.456968210637569e-12,,958,10,ENSG00000152154,0.5,False,False
0.5,-0.00965475625525869,,1010,10,ENSG00000152193,0.5,False,False
0.5,0.0,,608,10,ENSG00000152219,0.5,False,False
0.5,-0.007299475550098578,,219,10,ENSG00000152266,0.5,False,False
0.03773052188523796,5.168277464981657,,6935,10,ENSG00000152270,0.10663159991884866,False,True
0.3268591152405651,0.8501577211573021,,772,10,ENSG00000152315,0.5,False,False
0.5,0.0,,1810,10,ENSG00000152332,0.5,False,False
0.0,164.7226664956543,,2871,10,ENSG00000152359,0.0,True,True
0.5,0.0,,2398,10,ENSG00000152377,0.5,False,False
8.943623619472874e-12,49.49386661610333,,845,10,ENSG00000152380,5.178764130763454e-11,True,True
0.5,0.0,,1449,10,ENSG00000152382,0.5,False,False
0.0001998108280876765,15.64998463615484,,7421,10,ENSG00000152402,0.0006882680463352513,True,True
0.5,-0.009146006021182984,,6315,10,ENSG00000152404,0.5,False,False
0.5,0.0,,2934,10,ENSG00000152409,0.5,False,False
1.074316400284658e-07,30.70652783611149,,2368,10,ENSG00000152413,4.5711289777723597e-07,True,True
0.4550293931056978,0.188492162640614,,1397,10,ENSG00000152422,0.5,False,False
2.64356785006914e-06,24.30046782868521,,1780,10,ENSG00000152430,1.0321119690929278e-05,True,True
0.5,-0.002669865323696285,,7626,10,ENSG00000152457,0.5,False,False
0.1809019178897202,2.033306208104477,,2218,10,ENSG00000152465,0.44456825078234596,False,False
0.4762302606397875,0.09741324062633794,,3049,10,ENSG00000152492,0.5,False,False
0.0002319534057848571,15.3516537261894,,2934,10,ENSG00000152495,0.000794037329920082,True,True
0.5,0.0,,1319,10,ENSG00000152518,0.5,False,False
0.5,0.0,,6055,10,ENSG00000152527,0.5,False,False
0.3038892307211709,0.9958896720199846,,6755,10,ENSG00000152580,0.5,False,False
0.1419330019664376,2.518505938336602,,2329,10,ENSG00000152592,0.3637170282231121,False,False
0.09548898625705077,3.311194369034638,,2462,10,ENSG00000152595,0.25439861684122683,False,False
0.0,162.7718885227951,,973,10,ENSG00000152611,0.0,True,True
0.5,0.0,,2017,10,ENSG00000152661,0.5,False,False
5.23351639147851e-06,22.9345599502285,,972,10,ENSG00000152669,1.9901766461172865e-05,True,True
1.007222083515558e-11,49.25618547707563,,5754,10,ENSG00000152670,5.811975224369356e-11,True,True
0.4290206784932599,0.3062059580624918,,750,10,ENSG00000152684,0.5,False,False
0.49915880091122,0.003367629997228505,,1238,10,ENSG00000152705,0.5,False,False
0.5,0.0,,903,10,ENSG00000152749,0.5,False,False
0.09617976405715739,3.296778230991549,,457,10,ENSG00000152760,0.25582788578625715,False,False
0.5,0.0,,795,10,ENSG00000152766,0.5,False,False
0.5,0.0,,6786,10,ENSG00000152767,0.5,False,False
0.1455557278366194,2.468098151653976,,2063,10,ENSG00000152778,0.37051903288605165,False,False
0.5,-0.007207781651231926,,2852,10,ENSG00000152782,0.5,False,False
0.5,0.0,,504,10,ENSG00000152785,0.5,False,False
0.0,376.2312198078362,,3511,10,ENSG00000152795,0.0,True,True
0.5,-0.008382594434806379,,1482,10,ENSG00000152804,0.5,False,False
0.5,0.0,,9598,10,ENSG00000152822,0.5,False,False
0.01518091164778151,6.989138544922753,,1228,10,ENSG00000152932,0.044973111695095436,True,True
0.0,355.5063025787531,,3776,10,ENSG00000152939,0.0,True,True
0.0,139.0251708620199,,7725,10,ENSG00000152942,0.0,True,True
0.0,82.16101138155136,,894,10,ENSG00000152944,0.0,True,True
0.1552144254912032,2.339601094248792,,1726,10,ENSG00000152953,0.3911026101282901,False,False
0.0003268751351691579,14.66557025823568,,9191,10,ENSG00000152969,0.001110571668259147,True,True
0.0,75.7586729926843,,10287,10,ENSG00000152990,0.0,True,True
0.2283068807489618,1.567834812423825,,1300,10,ENSG00000153002,0.5,False,False
1.110223024625157e-16,72.59653967063332,,427,10,ENSG00000153006,8.751583715507972e-16,True,True
0.0,321.686940316431,,6326,10,ENSG00000153015,0.0,True,True
3.543204125655564e-07,28.31983406493964,,4552,10,ENSG00000153064,1.4649956210316522e-06,True,True
